schluessel;Name;apothekenVorgabe
14523370;Sch�neck/Vogtl., Stadt; 0,837   
14523380;Steinberg; 0,713   
14523410;Theuma; 0,255   
14523420;Tirpersdorf; 0,351   
14523430;Treuen, Stadt; 2,053   
14523440;Triebel/Vogtl.; 0,329   
14523450;Weischlitz; 1,276   
14523460;Werda; 0,383   
14523470;Zwota; 0,333   
14524010;Bernsdorf; 0,583   
14524020;Callenberg; 1,295   
14524030;Crimmitschau, Stadt; 4,877   
14524040;Crinitzberg; 0,508   
14524050;Dennheritz; 0,341   
14524060;Fraureuth; 1,303   
14524070;Gersdorf; 1,032   
14524080;Glauchau, Stadt; 5,760   
14524090;Hartenstein, Stadt; 1,173   
14524100;Hartmannsdorf b. Kirchberg; 0,342   
14524110;Hirschfeld; 0,297   
14524120;Hohenstein-Ernstthal, Stadt; 3,778   
14524130;Kirchberg, Stadt; 2,121   
14524140;Langenbernsdorf; 0,913   
14524150;Langenwei�bach; 0,645   
14524160;Lichtenstein/Sa., Stadt; 3,032   
14524170;Lichtentanne; 1,632   
14524180;Limbach-Oberfrohna, Stadt; 6,036   
14524190;Meerane, Stadt; 3,797   
14524200;M�lsen; 2,904   
14524210;Neukirchen/Plei�e; 1,024   
14524220;Niederfrohna; 0,574   
14524230;Oberlungwitz, Stadt; 1,522   
14524240;Oberwiera; 0,269   
14524250;Reinsdorf; 1,954   
14524260;Remse; 0,428   
14524270;Sch�nberg; 0,237   
14524280;St. Egidien; 0,840   
14524290;Waldenburg, Stadt; 1,035   
14524300;Werdau, Stadt; 5,293   
14524310;Wildenfels, Stadt; 0,949   
14524320;Wilkau-Ha�lau, Stadt; 2,582   
14524330;Zwickau, Stadt; 22,805   
14612000;Dresden, Stadt; 127,200   
14625010;Arnsdorf; 1,162   
14625020;Bautzen, Stadt; 9,861   
14625030;Bernsdorf, Stadt; 1,431   
14625040;Bischofswerda, Stadt; 2,898   
14625050;Bretnig-Hauswalde; 0,734   
14625060;Burkau; 0,681   
14625080;Crostwitz; 0,255   
14625090;Cunewalde; 1,223   
14625100;Demitz-Thumitz; 0,691   
14625110;Doberschau-Gau�ig; 1,050   
14625120;Elsterheide; 0,911   
14625130;Elstra, Stadt; 0,715   
14625140;Frankenthal; 0,239   
14625150;G�da; 0,786   
14625160;Gro�dubrau; 1,070   
14625170;Gro�harthau; 0,735   
14625180;Gro�naundorf; 0,245   
14625190;Gro�postwitz/O.L.; 0,688   
14625200;Gro�r�hrsdorf, Stadt; 1,633   
14625210;Guttau; 0,383   
14625220;Haselbachtal; 1,026   
14625230;Hochkirch; 0,588   
14625240;Hoyerswerda, Stadt; 8,764   
14625250;Kamenz, Stadt; 3,804   
14625270;K�nigsbr�ck, Stadt; 1,072   
14625280;K�nigswartha; 0,908   
14625290;Kubsch�tz; 0,658   
14625300;Lau�nitz; 0,475   
14625310;Lauta, Stadt; 2,232   
14625320;Lichtenberg; 0,406   
14625330;Lohsa; 1,397   
14625340;Malschwitz; 0,849   
14625350;Nebelsch�tz; 0,294   
14625360;Neschwitz; 0,617   
14625370;Neukirch; 0,424   
14625380;Neukirch/Lausitz; 1,266   
14625390;Obergurig; 0,511   
14625410;Ohorn; 0,585   
14625420;O�ling; 0,588   
14625430;Ottendorf-Okrilla; 2,418   
14625440;Panschwitz-Kuckau; 0,523   
14625450;Pulsnitz, Stadt; 1,871   
14625460;Puschwitz; 0,212   
14625470;R�ckelwitz; 0,275   
14625480;Radeberg, Stadt; 4,446   
14625490;Radibor; 0,803   
14625500;Ralbitz-Rosenthal; 0,422   
14625510;Rammenau; 0,353   
14625525;Schirgiswalde-Kirschau, Stadt; 1,646   
14625530;Schm�lln-Putzkau; 0,777   
14625540;Sch�nteichen; 0,543   
14625550;Schwepnitz; 0,631   
14625560;Sohland a. d. Spree; 1,738   
14625570;Spreetal; 0,486   
14625580;Steina; 0,421   
14625590;Steinigtwolmsdorf; 0,741   
14625600;Wachau; 1,069   
14625610;Wei�enberg, Stadt; 0,821   
14625620;Wiednitz; 0,219   
14625630;Wilthen, Stadt; 1,334   
14625640;Wittichenau, Stadt; 1,443   
14626010;Bad Muskau, Stadt; 0,907   
14626020;Beiersdorf; 0,301   
14626030;Bernstadt a. d. Eigen, Stadt; 0,889   
14626040;Berthelsdorf; 0,396   
14626050;Bertsdorf-H�rnitz; 0,547   
14626060;Boxberg/O.L.; 1,209   
14626070;D�rrhennersdorf; 0,263   
14626085;Ebersbach-Neugersdorf, Stadt; 3,315   
14626090;Eibau; 1,086   
14626100;Gablenz; 0,424   
14626110;G�rlitz, Stadt; 13,336   
14626120;Gro� D�ben; 0,279   
14626140;Gro�sch�nau; 1,442   
14626150;Gro�schweidnitz; 0,330   
14626160;H�hnichen; 0,330   
14626170;Hainewalde; 0,396   
14626180;Herrnhut, Stadt; 1,181   
14626190;Hohendubrau; 0,494   
14626200;Horka; 0,459   
14626210;Jonsdorf, Kurort; 0,414   
14626230;Kodersdorf; 0,630   
14626240;K�nigshain; 0,303   
14626250;Krauschwitz; 0,891   
14626260;Kreba-Neudorf; 0,234   
14626270;Lawalde; 0,483   
14626280;Leutersdorf; 0,935   
14626290;L�bau, Stadt; 3,869   
14626300;Markersdorf; 1,000   
14626310;Mittelherwigsdorf; 0,920   
14626320;M�cka; 0,260   
14626330;Nei�eaue; 0,445   
14626350;Neusalza-Spremberg, Stadt; 0,859   
14626360;Niedercunnersdorf; 0,379   
14626370;Niesky, Stadt; 2,415   
14626380;Obercunnersdorf; 0,498   
14626390;Oderwitz; 1,340   
14626400;Olbersdorf; 1,324   
14626410;Oppach; 0,627   
14626420;Ostritz, Stadt; 0,611   
14626430;Oybin; 0,368   
14626440;Quitzdorf am See; 0,320   
14626450;Reichenbach/O.L., Stadt; 0,954   
14626460;Rietschen; 0,673   
14626470;Rosenbach; 0,412   
14626480;Rothenburg/O.L., Stadt; 1,231   
14626490;Schleife; 0,653   
14626500;Sch�nau-Berzdorf a. d. Eigen; 0,386   
14626510;Sch�nbach; 0,286   
14626520;Sch�pstal; 0,618   
14626530;Seifhennersdorf, Stadt; 0,986   
14626540;Sohland a. Rotstein; 0,324   
14626560;Trebendorf; 0,241   
14626570;Vierkirchen; 0,438   
14626580;Waldhufen; 0,650   
14626590;Wei�kei�el; 0,324   
14626600;Wei�wasser/O.L., Stadt; 4,394   
14626610;Zittau, Stadt; 6,520   
14627010;Coswig, Stadt; 5,078   
14627020;Diera-Zehren; 0,839   
14627030;Ebersbach; 1,117   
14627040;Glaubitz; 0,512   
14627050;Gr�ditz, Stadt; 1,662   
14627060;Gro�enhain, Stadt; 4,592   
14627070;Hirschstein; 0,536   
14627080;K�bsch�tztal; 0,677   
14627090;Ketzerbachtal; 0,635   
14627100;Klipphausen; 1,494   
14627110;Lampertswalde; 0,454   
14627120;Leuben-Schleinitz; 0,327   
14627130;Lommatzsch, Stadt; 1,316   
14627140;Mei�en, Stadt; 6,661   
14627150;Moritzburg; 2,031   
14627160;Nauwalde; 0,251   
14627170;Niederau; 0,977   
14627180;Nossen, Stadt; 1,729   
14627190;N�nchritz; 1,444   
14627200;Priestewitz; 0,809   
14627210;Radebeul, Stadt; 8,171   
14627220;Radeburg, Stadt; 1,837   
14627230;Riesa, Stadt; 7,931   
14627240;R�deraue; 0,712   
14627250;Sch�nfeld; 0,467   
14627260;Stauchitz; 0,794   
14627270;Strehla, Stadt; 0,958   
14627280;Tauscha; 0,354   
14627290;Thiendorf; 0,544   
14627300;Triebischtal; 1,021   
14627310;Weinb�hla; 2,473   
14627320;Wei�ig a. Rasch�tz; 0,215   
14627340;W�lknitz; 0,407   
14627360;Zeithain; 1,470   
14628010;Altenberg, Stadt; 2,071   
14628020;Bad Gottleuba-Berggie�h�bel, Stadt; 1,410   
14628030;Bad Schandau, Stadt; 0,691   
14628040;Bahretal; 0,545   
14628050;Bannewitz; 2,544   
14628060;Dippoldiswalde, Stadt; 2,485   
14628070;Dohma; 0,483   
14628080;Dohna, Stadt; 1,501   
14628090;Dorfhain; 0,274   
14628100;D�rrr�hrsdorf-Dittersbach; 1,049   
14628110;Freital, Stadt; 9,446   
14628130;Glash�tte, Stadt; 1,712   
14628140;Gohrisch; 0,502   
14628150;Hartmannsdorf-Reichenau; 0,276   
14628160;Heidenau, Stadt; 3,926   
14628170;Hermsdorf/Erzgeb.; 0,211   
14628180;H�ckendorf; 0,723   
14628190;Hohnstein, Stadt; 0,853   
14628200;Kirnitzschtal; 0,492   
14628210;K�nigstein/S�chs. Schw., Stadt; 0,552   
14628220;Kreischa; 1,077   
14628230;Liebstadt, Stadt; 0,336   
14628240;Lohmen; 0,770   
14628250;M�glitztal; 0,491   
14628260;Neustadt i. Sa., Stadt; 3,227   
14628270;Pirna, Stadt; 9,232   
14628280;Porschdorf; 0,288   
14628290;Pretzschendorf; 0,988   
14628300;Rabenau, Stadt; 1,068   
14628310;Rathen, Kurort; 0,089   
14628320;Rathmannsdorf; 0,246   
14628330;Reinhardtsdorf-Sch�na; 0,348   
14628340;Rosenthal-Bielatal; 0,423   
14628350;Schmiedeberg; 1,089   
14628360;Sebnitz, Stadt; 2,027   
14628370;Stadt Wehlen, Stadt; 0,409   
14628380;Stolpen, Stadt; 1,405   
14628390;Struppen; 0,618   
14628400;Tharandt, Stadt; 1,305   
14628410;Wilsdruff, Stadt; 3,322   
14713000;Leipzig, Stadt; 125,303   
14729010;Bad Lausick, Stadt; 2,034   
14729020;Belgershain; 0,817   
14729030;Bennewitz; 1,232   
14729040;B�hlen, Stadt; 1,650   
14729050;Borna, Stadt; 4,825   
14729060;Borsdorf; 2,021   
14729070;Brandis, Stadt; 2,293   
14729080;Colditz, Stadt; 2,248   
14729090;Deutzen; 0,410   
14729100;Elstertrebnitz; 0,327   
14729110;Espenhain; 0,581   
14729130;Falkenhain; 0,878   
14729140;Frohburg, Stadt; 2,594   
14729150;Geithain, Stadt; 1,404   
14729160;Grimma, Stadt; 6,631   
14729170;Groitzsch, Stadt; 1,892   
14729190;Gro�p�sna; 1,306   
14729200;Hohburg; 0,670   
14729210;Kitzen; 0,459   
14729220;Kitzscher, Stadt; 1,300   
14729230;Kohren-Sahlis, Stadt; 0,686   
14729250;Machern; 1,627   
14729260;Markkleeberg, Stadt; 5,836   
14729270;Markranst�dt, Stadt; 3,623   
14729280;Mutzschen, Stadt; 0,519   
14729290;Narsdorf; 0,422   
14729300;Naunhof, Stadt; 2,072   
14729320;Neukieritzsch; 1,331   
14729330;Otterwisch; 0,355   
14729340;Parthenstein; 0,861   
14729350;Pegau, Stadt; 1,125   
14729360;Regis-Breitingen, Stadt; 1,007   
14729370;R�tha, Stadt; 0,902   
14729380;Thallwitz; 0,900   
14729400;Trebsen/Mulde, Stadt; 0,990   
14729410;Wurzen, Stadt; 4,121   
14729430;Zwenkau, Stadt; 2,155   
14730010;Arzberg; 0,499   
14730020;Bad D�ben, Stadt; 1,981   
14730030;Beilrode; 1,081   
14730040;Belgern, Stadt; 1,141   
14730050;Cavertitz; 0,575   
14730060;Dahlen, Stadt; 1,117   
14730070;Delitzsch, Stadt; 6,182   
14730080;Dobersch�tz; 1,027   
14730090;Dommitzsch, Stadt; 0,652   
14730100;Dreiheide; 0,532   
14730110;Eilenburg, Stadt; 3,852   
14730120;Elsnig; 0,365   
14730140;Jesewitz; 0,740   
14730150;Krostitz; 0,914   
14730160;Lau�ig; 0,962   
14730170;Liebsch�tzberg; 0,785   
14730180;L�bnitz; 0,515   
14730190;Mockrehna; 1,265   
14730200;M�geln, Stadt; 1,572   
14730210;Naundorf; 0,589   
14730220;Neukyhna; 0,554   
14730230;Oschatz, Stadt; 3,683   
14730250;Rackwitz; 1,219   
14730260;Schildau, Gneisenaustadt, Stadt; 0,867   
14730270;Schkeuditz, Stadt; 4,165   
14730280;Sch�nw�lkau; 0,611   
14730300;Taucha, Stadt; 3,474   
14730310;Torgau, Stadt; 4,684   
14730320;Trossin; 0,331   
14730330;Wermsdorf; 1,346   
14730340;Wiedemar; 0,505   
14730350;Zinna; 0,357   
14730360;Zschepplin; 0,743   
14730370;Zwochau; 0,260   
15001000;Dessau-Ro�lau, Stadt; 23,092   
15002000;Halle (Saale), Stadt; 62,262   
15003000;Magdeburg, Landeshauptstadt; 61,834   
15081026;Apenburg-Winterfeld, Flecken; 0,480   
15081030;Arendsee (Altmark), Stadt; 1,955   
15081045;Beetzendorf; 0,884   
15081095;D�hre; 0,410   
15081105;Diesdorf, Flecken; 0,660   
15081135;Gardelegen, Hansestadt; 6,302   
15081225;J�bar; 0,471   
15081240;Kalbe (Milde), Stadt; 2,173   
15081280;Kl�tze, Stadt; 2,828   
15081290;Kuhfelde; 0,314   
15081440;Rohrberg; 0,306   
15081455;Salzwedel, Hansestadt; 6,642   
15081545;Wallstawe; 0,247   
15082005;Aken (Elbe), Stadt; 2,204   
15082015;Bitterfeld-Wolfen, Stadt; 11,561   
15082180;K�then (Anhalt), Stadt; 7,404   
15082241;Muldestausee; 3,253   
15082256;Osternienburger Land; 2,486   
15082301;Raguhn-Je�nitz, Stadt; 2,597   
15082340;Sandersdorf-Brehna, Stadt; 4,056   
15082377;S�dliches Anhalt, Stadt; 3,901   
15082430;Zerbst/Anhalt, Stadt; 6,069   
15082440;Z�rbig, Stadt; 2,613   
15083020;Altenhausen; 0,304   
15083025;Am Gro�en Bruch; 0,615   
15083030;Angern; 0,561   
15083035;Ausleben; 0,469   
15083040;Barleben; 2,439   
15083060;Beendorf; 0,242   
15083115;B�lstringen; 0,249   
15083120;Burgstall; 0,435   
15083125;Calv�rde; 0,980   
15083130;Colbitz; 0,873   
15083190;Eilsleben; 1,043   
15083205;Erxleben; 0,808   
15083230;Flechtingen; 0,761   
15083245;Gr�ningen, Stadt; 0,992   
15083270;Haldensleben, Stadt; 4,984   
15083275;Harbke; 0,457   
15083298;Hohe B�rde; 4,879   
15083320;H�tensleben; 1,018   
15083323;Ingersleben; 0,395   
15083355;Kroppenstedt, Stadt; 0,409   
15083361;Loitsche-Heinrichsberg; 0,271   
15083390;Niedere B�rde; 1,937   
15083411;Oebisfelde-Weferlingen, Stadt; 3,729   
15083415;Oschersleben (Bode), Stadt; 5,509   
15083440;Rog�tz; 0,586   
15083485;Sommersdorf; 0,392   
15083490;S�lzetal; 2,483   
15083495;S�plingen; 0,256   
15083505;Ummendorf; 0,273   
15083515;V�lpke; 0,384   
15083531;Wanzleben-B�rde, Stadt; 3,974   
15083535;Wefensleben; 0,508   
15083557;Westheide; 0,466   
15083565;Wolmirstedt, Stadt; 3,140   
15083580;Zielitz; 0,505   
15084012;An der Poststra�e; 0,472   
15084013;Meineweh; 0,287   
15084015;Bad Bibra, Stadt; 0,791   
15084025;Balgst�dt; 0,320   
15084115;Droy�ig; 0,557   
15084125;Eckartsberga, Stadt; 0,648   
15084130;Elsteraue; 2,378   
15084132;Finne; 0,342   
15084133;Finneland; 0,316   
15084135;Freyburg (Unstrut), Stadt; 1,318   
15084150;Gleina; 0,355   
15084170;Goseck; 0,280   
15084207;Gutenborn; 0,518   
15084235;Hohenm�lsen, Stadt; 2,768   
15084246;Kaiserpfalz; 0,458   
15084250;Karsdorf; 0,483   
15084275;Kretzschau; 0,730   
15084282;Lanitz-Hassel-Tal; 0,317   
15084285;Laucha an der Unstrut, Stadt; 0,841   
15084315;L�tzen, Stadt; 2,445   
15084335;Mertendorf; 0,469   
15084341;Molauer Land; 0,305   
15084355;Naumburg (Saale), Stadt; 8,937   
15084360;Nebra (Unstrut), Stadt; 0,942   
15084375;Osterfeld, Stadt; 0,712   
15084442;Schnaudertal; 0,259   
15084445;Sch�nburg; 0,286   
15084470;St��en, Stadt; 0,257   
15084490;Teuchern, Stadt; 2,357   
15084550;Wei�enfels, Stadt; 10,761   
15084560;Wethau; 0,273   
15084565;Wetterzeube; 0,500   
15084590;Zeitz, Stadt; 8,144   
15085040;Ballenstedt, Stadt; 2,093   
15085055;Blankenburg (Harz), Stadt; 5,665   
15085090;Ditfurt; 0,443   
15085110;Falkenstein/Harz, Stadt; 1,544   
15085125;Gro� Quenstedt; 0,263   
15085135;Halberstadt, Stadt; 10,999   
15085140;Harsleben; 0,595   
15085145;Harzgerode, Stadt; 2,318   
15085160;Hedersleben; 0,397   
15085185;Huy; 2,099   
15085190;Ilsenburg (Harz), Stadt; 2,563   
15085227;Nordharz; 2,187   
15085228;Oberharz am Brocken, Stadt; 3,119   
15085230;Osterwieck, Stadt; 3,119   
15085235;Quedlinburg, Stadt; 7,449   
15085285;Schwanebeck, Stadt; 0,696   
15085287;Selke-Aue; 0,401   
15085330;Thale, Stadt; 4,965   
15085365;Wegeleben, Stadt; 0,755   
15085370;Wernigerode, Stadt; 9,159   
15086005;Biederitz; 2,297   
15086015;Burg, Stadt; 6,207   
15086035;Elbe-Parey; 1,900   
15086040;Genthin, Stadt; 4,001   
15086055;Gommern, Stadt; 2,923   
15086080;Jerichow, Stadt; 1,969   
15086140;M�ckern, Stadt; 3,640   
15086145;M�ser; 2,183   
15086210;Schopsdorf; 0,068   
15087010;Ahlsdorf; 0,463   
15087015;Allstedt, Stadt; 2,253   
15087031;Arnstein, Stadt; 1,964   
15087045;Benndorf; 0,589   
15087055;Berga; 0,483   
15087070;Blankenheim; 0,354   
15087075;Bornstedt; 0,225   
15087101;Br�cken-Hackpf�ffel; 0,291   
15087125;Edersleben; 0,284   
15087130;Eisleben, Lutherstadt; 6,633   
15087165;Gerbstedt, Stadt; 2,135   
15087205;Helbra; 1,143   
15087210;Hergisdorf; 0,458   
15087220;Hettstedt, Stadt; 4,063   
15087250;Kelbra (Kyffh�user), Stadt; 0,968   
15087260;Klostermansfeld; 0,679   
15087275;Mansfeld, Stadt; 2,580   
15087370;Sangerhausen, Stadt; 7,733   
15087386;Seegebiet Mansfelder Land; 2,582   
15087412;S�dharz; 2,704   
15087440;Wallhausen; 0,691   
15087470;Wimmelburg; 0,340   
15088020;Bad D�rrenberg, Stadt; 3,241   
15088025;Bad Lauchst�dt, Goethestadt; 2,455   
15088030;Barnst�dt; 0,290   
15088065;Braunsbedra, Stadt; 3,135   
15088100;Farnst�dt; 0,439   
15088150;Kabelsketal; 2,382   
15088195;Landsberg, Stadt; 4,117   
15088205;Leuna, Stadt; 3,825   
15088216;Wettin-L�bej�n, Stadt; 2,831   
15088220;Merseburg, Stadt; 9,093   
15088235;M�cheln (Geiseltal), Stadt; 2,489   
15088250;Nemsdorf-G�hrendorf; 0,238   
15088265;Obhausen; 0,643   
15088295;Petersberg; 2,726   
15088305;Querfurt, Stadt; 3,098   
15088319;Salzatal; 3,245   
15088330;Schkopau; 3,006   
15088340;Schraplau, Stadt; 0,318   
15088355;Steigra; 0,337   
15088365;Teutschenthal; 3,616   
15089005;Alsleben (Saale), Stadt; 0,695   
15089015;Aschersleben, Stadt; 7,652   
15089026;Barby, Stadt; 2,449   
15089030;Bernburg (Saale), Stadt; 9,411   
15089041;B�rdeaue; 0,511   
15089042;B�rdeland; 2,137   
15089043;B�rde-Hakel; 0,879   
15089045;Borne; 0,346   
15089055;Calbe (Saale), Stadt; 2,561   
15089075;Egeln, Stadt; 0,968   
15089130;Giersleben; 0,294   
15089165;G�sten, Stadt; 1,202   
15089175;Hecklingen, Stadt; 2,008   
15089185;Ilberstedt; 0,304   
15089195;K�nnern, Stadt; 2,437   
15089235;Nienburg (Saale), Stadt; 1,854   
15089245;Pl�tzkau; 0,380   
15089305;Sch�nebeck (Elbe), Stadt; 8,744   
15089307;Seeland, Stadt; 2,356   
15089310;Sta�furt, Stadt; 7,489   
15089365;Wolmirsleben; 0,369   
15090003;Aland; 0,415   
15090007;Altm�rkische H�he; 0,545   
15090008;Altm�rkische Wische; 0,253   
15090010;Arneburg, Stadt; 0,442   
15090070;Bismark (Altmark), Stadt; 2,404   
15090135;Eichstedt (Altmark); 0,258   
15090180;Goldbeck; 0,407   
15090220;Hassel; 0,260   
15090225;Havelberg, Hansestadt; 1,847   
15090245;Hohenberg-Krusemark; 0,349   
15090270;Iden; 0,255   
15090285;Kamern; 0,347   
15090310;Klietz; 0,432   
15090415;Osterburg (Altmark), Hansestadt; 2,839   
15090435;Rochau; 0,304   
15090445;Sandau (Elbe), Stadt; 0,252   
15090485;Schollene; 0,345   
15090500;Sch�nhausen (Elbe); 0,621   
15090520;Seehausen (Altmark), Hansestadt; 1,415   
15090535;Stendal, Hansestadt; 11,001   
15090546;Tangerh�tte, Stadt; 3,134   
15090550;Tangerm�nde, Stadt; 2,858   
15090610;Werben (Elbe), Hansestadt; 0,324   
15090631;Wust-Fischbeck; 0,382   
15090635;Zehrental; 0,259   
15091010;Annaburg, Stadt; 1,987   
15091020;Bad Schmiedeberg, Stadt; 2,369   
15091060;Coswig (Anhalt), Stadt; 3,407   
15091110;Gr�fenhainichen, Stadt; 3,475   
15091145;Jessen (Elster), Stadt; 3,926   
15091160;Kemberg, Stadt; 2,843   
15091241;Oranienbaum-W�rlitz, Stadt; 2,331   
15091375;Wittenberg, Lutherstadt; 12,731   
15091391;Zahna-Elster, Stadt; 2,629   
16051000;Erfurt, Stadt; 51,932   
16052000;Gera, Stadt; 24,621   
16053000;Jena, Stadt; 27,368   
16054000;Suhl, Stadt; 9,404   
16055000;Weimar, Stadt; 16,171   
16056000;Eisenach, Stadt; 10,725   
16061001;Arenshausen; 0,260   
16061002;Asbach-Sickenberg; 0,030   
16061003;Berlingerode; 0,309   
16061004;Bernterode (bei Heilbad Heiligenstadt); 0,065   
16061007;Birkenfelde; 0,151   
16061012;Bodenrode-Westhausen; 0,298   
16061014;Bornhagen; 0,071   
16061015;Brehme; 0,282   
16061017;Breitenworbis; 0,876   
16061018;B�ttstedt; 0,221   
16061019;Buhla; 0,133   
16061021;Burgwalde; 0,060   
16061022;Deuna; 0,244   
16061023;Dieterode; 0,020   
16061024;Dietzenrode/Vatterode; 0,033   
16061025;Dingelst�dt, Stadt; 1,127   
16061026;Ecklingerode; 0,186   
16061027;Effelder; 0,327   
16061028;Eichstruth; 0,024   
16061031;Ferna; 0,146   
16061032;Freienhagen; 0,076   
16061033;Fretterode; 0,046   
16061034;Geisleden; 0,259   
16061035;Geismar; 0,302   
16061036;Gerbershausen; 0,163   
16061037;Gernrode; 0,408   
16061038;Gerterode; 0,097   
16061039;Glasehausen; 0,044   
16061041;Gro�bartloff; 0,239   
16061043;Hausen; 0,110   
16061044;Haynrode; 0,172   
16061045;Heilbad Heiligenstadt, Stadt; 4,194   
16061046;Helmsdorf; 0,134   
16061047;Heuthen; 0,193   
16061048;Hohengandern; 0,148   
16061049;Hohes Kreuz; 0,346   
16061052;Hundeshagen; 0,309   
16061054;Kallmerode; 0,157   
16061055;Kefferhausen; 0,195   
16061056;Kella; 0,138   
16061057;Kirchgandern; 0,151   
16061058;Kirchworbis; 0,357   
16061059;Kleinbartloff; 0,107   
16061061;Kreuzebra; 0,192   
16061062;Krombach; 0,049   
16061063;K�llstedt; 0,363   
16061065;Lenterode; 0,079   
16061066;Lindewerra; 0,061   
16061067;Lutter; 0,187   
16061068;Mackenrode; 0,078   
16061069;Marth; 0,088   
16061074;Niederorschel; 0,801   
16061075;Pfaffschwende; 0,076   
16061076;Reinholterode; 0,203   
16061077;R�hrig; 0,062   
